price;usable_area;parking_lots;terrace;balcony;loggia;cellar;low_energy;easy_access;garage;elevator;material_brick;material_panel;Prague_1;Prague_2;Prague_3;Prague_4;Prague_5;Prague_6;Prague_7;Prague_8;Prague_9;floor_ground;floor_above_ground;status_good;status_very_good;status_after_reconstruction;kitchen_separately;nonresidential_unit;fully_furnished;partially_furnished;metadata;image;link
35000.0;109;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_m2_C/nEEmzB06ylFXFSl0Gm3/d048.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-hrdlorezy-v-tresnovce/2173100620
17490.0;53;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21ChmXIYcCHNhar/e269.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-zabehlice-jasminova/1632551500
14990.0;36;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21CQ1W6UACE2neu/4910.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-hrdlorezy-ceskobrodska/3250569804
31237.05;62;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/nO1SBfAluiBJE31W0CL7JDP/c669.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-borivojova/1792590412
12290.0;29;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNpSNNDY0CFjk6a/9714.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-branik-nad-lesnim-divadlem/1840890444
13490.0;31;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/kQOIvbF2D1VYLJxFCBc0cy/3f03.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-strasnice-kralicka/2746860108
23990.0;80;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;Byt 3+1;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNp3uqfXkCFeLD8/6c69.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+1/praha-repy-spanielova/435475020
32500.0;126;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_m4_B/kQOIvbF2D1DN63hepBxRTGx/c891.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-hostivar-u-hostivarskeho-nadrazi/2128970316
23000.0;56;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_m4_B/nPt0vAiT3tDo5YudjBxe0BL/28ed.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-branik-ve-studenem/2003882572
32500.0;68;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_m3_A/kcuj4damOBJzHATNBc9b4q/d26f.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-praha-2-na-slupi/2153566796
18000.0;43;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_m3_A/nEEmzB06yDtMFlcU24pw/29bc.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zizkov-dalimilova/1363137100
60000.0;108;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_m2_C/kPX8laQTIiBY0hUXc2OMr/ca91.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-nove-mesto-soukenicka/2583286348
16490.0;58;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNpDnN87dOCHNk6g/0edb.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-strasnice-vinohradska/739631692
75000.0;221;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;Byt 4+1;https://d18-a.sdn.cz/d_18/c_img_m2_B/nOyK4m0UavC51jzaTyOCW/ec75.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/4+1/praha-mala-strana-vlasska/909238860
99000.0;184;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;Byt 4+1;https://d18-a.sdn.cz/d_18/c_img_m2_B/nOyK4m0UavDe8LZdnyOCK/f0e1.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/4+1/praha-mala-strana-vlasska/103932492
40000.0;95;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_m4_D/kQOIvbF2D1bMIzq2B79UHO/c9a3.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-moravska/661774924
40000.0;97;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_m4_D/nPt0vAiT3tBWQSrttB79UsT/14b2.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-moravska/879878732
25000.0;40;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;Byt 1+1;https://d18-a.sdn.cz/d_18/c_img_m4_D/kQOIvbF2D1CgWWKtdB79UZM/b10e.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+1/praha-vinohrady-machova/1198645836
40000.0;85;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_m2_B/kO1SI6eo54BSj14Vgx5Sl/bd0f.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-sazavska/3883000396
60000.0;115;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;Byt 4+kk;https://d18-a.sdn.cz/d_18/c_img_m1_A/nPxnslBwC3qTZqS2f.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-zizkov-rehorova/1921249868
60000.0;115;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;Byt 4+kk;https://d18-a.sdn.cz/d_18/c_img_m1_A/nPxnslDfc4TTdqS2S.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-zizkov-rehorova/2458120780
98000.0;150;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;Byt 4+1;https://d18-a.sdn.cz/d_18/c_img_QP_LT/G20KNL.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/4+1/praha-nove-mesto-drevna/1443386444
32000.0;93;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/nOy1ztBl1LBSkBbSiCH2lLR/864d.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-troja-povltavska/2316468812
24500.0;37;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/kQOIvbF2D103URvbCAyhwo/9e5e.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nove-mesto-horska/3750994508
118000.0;194;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;Byt 5+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kPWjrHre77D9JB9TMCI87JF/0645.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/5+kk/praha-vinohrady-dykova/3059901772
79000.0;170;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;Byt 4+1;https://d18-a.sdn.cz/d_18/c_img_m2_B/nOyK4m0UavWRqgjEyOB4/4543.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/4+1/praha-mala-strana-vlasska/2952668492
72000.0;174;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;Byt 4+1;https://d18-a.sdn.cz/d_18/c_img_m2_B/nOyK4m0UavjliVbuyOBn/6cfd.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/4+1/praha-mala-strana-vlasska/4174697804
58000.0;130;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;Byt 4+1;https://d18-a.sdn.cz/d_18/c_img_QI_Jw/E3rMdF.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/4+1/praha-nove-mesto-biskupska/752211276
24000.0;23;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_QQ_Lx/TSyMlk.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nove-mesto-opletalova/1666118988
28000.0;43;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_QJ_J2/Qn8Mei.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-opletalova/1494938956
36000.0;74;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_QO_LF/9HuMnb.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-josefov-maiselova/2028402508
38000.0;94;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_m2_B/nOyK4m0UavEBQtUcKyOCx/c802.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-mala-strana-vlasska/1845015884
57000.0;33;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_gY_5/0igMgi.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vinohrady-belgicka/4088956748
84000.0;60;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_gR_5/K4sJ07.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-belgicka/2763556684
39000.0;73;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_m2_B/nOyK4m0UavjliVbeyOCk/5642.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-mala-strana-vlasska/3195033692
22500.0;45;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kObgaqJNMnVbj2V1CLf0y9/52a8.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-vysehradska/850141772
18600.0;27;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kO5SPc8MrYDl9oXUrCKGDCx/84cd.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vinohrady-perucka/3298566732
26000.0;59;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/kQOIvbF2D1aJ5N1KCBbhtV/59d1.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-lipova/2658263628
17000.0;40;1;0;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kObgaqJNMnVbj2X5CMm5jo/4458.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-praha-10-pocernicka/3096588876
12000.0;40;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;Byt 1+1;https://d18-a.sdn.cz/d_18/c_img_oV_C/kPWjrHre77Df2hTTdCJFyfX/29f6.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+1/praha-liben-u-libenskeho-pivovaru/2175607372
12990.0;36;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNpSNNDTBCDqfUk/3170.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha--seifertova/3851760204
31000.0;65;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_m4_A/nPt0vAiT3tDo5YuWcBs641p/d8b1.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-manesova/4224762444
18500.0;48;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kObgaqJNMnB0llrVGCLQsC7/2544.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zizkov-zizkovo-namesti/1150599756
15000.0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;Byt 1+1;https://d18-a.sdn.cz/d_18/c_img_oV_C/nO1SBfAluiB7FFSXKCMJcAS/2cb9.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+1/praha-liben-u-libenskeho-pivovaru/3787530828
18900.0;30;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_m3_C/nPt0vAiT3tCiZSFTIBm4B7Q/1083.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-zizkov-dalimilova/1286586956
26000.0;50;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kObgaqJNMnzSiAWwCL87dO/5a89.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-holesovice-argentinska/3744539212
16000.0;49;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kObgaqJNMnB0yvGWoCL3AtJ/c641.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-satalice-stratovska/2526159436
14500.0;26;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNpSNNDXuCExtLc/4820.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vinohrady-zahrebska/399188556
18000.0;58;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;Byt 1+1;https://d18-a.sdn.cz/d_18/c_img_oV_C/kObgaqJNMnVbj2VnCLZxJ5/3018.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+1/praha-bubenec-malirska/3492946508
29990.0;70;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/kQOIvbF2D103URvZCAtqSq/fce4.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-letnany-nepomuckych/1449144908
14950.0;44;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/nO4VEbSdMozy99SxCJNfMl/6870.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-horni-mecholupy-nad-prehradou/3449627212
22500.0;55;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_oV_C/kObgaqJNMnVbj2VMCLPm8K/bb7c.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-smichov-stefanikova/3587383884
11400.0;42;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNpCjaT7XMCFezDY/579f.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-michle-bitovska/996745804
15000.0;33;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/nO1SBfAluiDshGGVuCLY1eM/d2e7.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-hostavice-u-hostavickeho-potoka/2734891596
26000.0;65;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/nO1SBfAluiCodW3UoCKtLlu/5488.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-kyje-lipnicka/2528326220
27000.0;71;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNpCBT5UW5CGOEJH/520f.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha--kamenicka/1706631756
17500.0;55;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kO5SPc8MrYBUBcIT3CJtmPd/02f8.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-krc-bernolakova/1090269772
22000.0;68;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_m2_C/kCbvKbaiPBUCENTO2icd/2c9b.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-hloubetin-klanovicka/890819148
15000.0;18;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kO5SPc8MrYCsV6xTmCJi9Zo/99bc.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vrsovice-kubanske-namesti/524034636
22500.0;71;1;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kPWjrHre77Df2hTTiCJJbcs/6d1d.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-kamyk-freiwaldova/2612863564
16900.0;30;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNpDnN87XXCFnnWA/38ed.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-strasnice-v-olsinach/1310270028
22500.0;67;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/nO1SBfAluiBJE31TzCKRR93/f0ec.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-repy-makovskeho/1805525580
12000.0;26;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/nO4VEbSdMoDxMz7SfCI56yh/2a4b.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-liben-v-zahradach/1219371596
17500.0;30;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_m4_A/kQOIvbF2D1C2jWPYjBsw2wE/9ec0.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-modrany-mezi-vodami/1944109644
29200.0;90;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Byt 4+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/kPUxiQtb51BY7gcThCIUV8B/53fd.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-sterboholy-andersenova/441328204
28000.0;50;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/kQOIvbF2D1D1cjQtFB9NYz8/df94.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha--vackove/3874738764
22000.0;43;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_m4_A/kQOIvbF2D1BQfdIW6BojMtW/ec63.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vysocany-podebradska/630112844
25300.0;63;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_m3_C/nPt0vAiT3trVk0S1BmeRcU/90ba.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vysocany-strnadovych/2518471244
15900.0;38;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21Cn3k9TzCDsxeT/1334.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-kyje-sicherova/3581162060
